X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
2266.92,73.24,-0.48,66.42,0.98,175.7581628,27,1,103,49.9194,17.90666667,29.72,2.15,0.93,30,4.91,3,68.24,1009.92,53.136,A
2176.62,77.42,-0.69,65.01,0.77,179.8317305,31,0.94,95,49.8794,18.46666667,31.4,1.04,1.53,30.3,3.84,3,70.32,1011.62,65.01,A
2113.9,64.8,-0.63,76.59,0.75,182.2257787,34,1,97,49.8629,15.2,21.6,0.77,1.79,28.4,3.53,3,59.8,1016.9,38.295,A
2227.95,45.44,-0.79,90.38,0.78,198.1827237,28,1,105,49.7883,10.35333333,7.06,1.43,0.98,33.3,4.35,2,41.74,1021.95,99.418,A
2204.69,69.16,-0.79,80.57,0.88,171.1879232,34,1.1,95,49.6909,14.3,18.9,0.76,1.04,30.1,3.49,3,62.96,1020.69,40.285,A
2318.62,81.2,0.41,51.43,2.23,174.1645731,26,1.22,99,50.3124,19.25666667,27.77,2.2,0.81,34.6,4.65,4,63.9,1013.62,41.144,A
2280.75,54.43,0.46,94.98,1.41,188.1053812,29,1.08,97,50.3661,15.4,13.2,1.27,0.98,32.6,4.19,3,40.83,1007.75,37.992,A
2175.84,80.42,0.45,78.58,1.29,177.9463558,30,1.13,95,50.184,17.53,22.59,1.05,1.17,31.1,3.95,2,60.32,1016.84,31.432,A
2205.47,79.34,0.21,54.41,1.18,171.0517889,31,1.1,102,50.1112,21.5,28.5,0.89,1.8,29.1,3.53,2,64.84,1011.47,54.41,A
2299.3,75.2,-0.58,73.53,0.84,172.4925799,26,0.97,97,49.9957,18.32666667,27.98,1.61,0.84,31,4.35,4,67.9,1006.3,88.236,A
2237.35,88,-0.05,54.78,1.1,163.3530947,32,1.37,101,49.8014,19.21333333,27.64,0.97,0.93,31.9,3.77,2,75.6,1017.35,60.258,B
2041.87,59.53,0.67,77.75,1.24,196.9051378,34,1.22,93,50.0708,13.2,9.6,0.23,10.89,23,2.37,2,37.73,1021.87,38.875,B
2153.03,52.09,-0.11,76.33,1.1,187.3690724,31,1.28,102,50.0413,14.53666667,10.61,0.76,1.04,29.3,3.8,1,43.79,1016.03,61.064,C
2094.68,90.09,0.48,70.49,0.96,167.7673246,33,1.08,101,49.9708,20.47,31.41,0.67,1.3,25.9,3.21,2,76.09,1007.68,28.196,B
2307.9,73.41,-0.72,40.68,1.11,172.3437372,28,1.06,104,49.9361,19.51,28.53,2.33,0.89,31.7,4.8,3,66.51,1015.9,81.36,D
2163.35,63.27,0.63,80.56,1.67,178.7605456,39,1.33,86,50.2049,15.41333333,7.24,0.26,2.75,27.9,2.98,2,41.17,1020.35,8.056,A
2203.11,51.66,-0.13,95.18,1.06,186.7612215,28,1.04,103,49.9618,13.44,7.32,1.16,0.98,28.3,3.97,3,41.26,1010.11,133.252,A
2140.65,80.77,-0.01,60.26,0.99,169.0364665,34,1,89,49.9209,18.97666667,26.93,0.58,1.67,27.9,3,2,67.07,1005.65,12.052,B
2244.88,57.41,0.35,91.82,2.24,196.7930838,28,0.86,100,50.0176,12.25333333,9.76,2.15,1.43,29.7,4.58,5,40.71,1020.88,55.092,D
2071.74,74.45,0.1,63.92,0.9,172.4541529,36,1.36,89,49.9692,17.61666667,22.85,0.47,1.46,30.9,3.12,1,59.15,1014.74,38.352,A
2198.9,53.23,0.04,87.53,1.81,193.3437589,32,1.28,97,49.884,13.41333333,13.24,1.04,1.77,31.9,3.89,3,40.83,1007.9,52.518,B
2201.64,72.7,0.08,39.95,0.95,171.9931078,30,0.83,102,50.1491,20.71333333,29.14,1.1,0.88,28.7,4.14,4,61.5,1009.64,15.98,A
2199.14,72.01,-0.02,68.86,1.13,179.0770451,29,1.01,99,49.842,15.39333333,22.18,1.17,1.02,31.1,4.24,3,62.91,1012.14,34.43,D
2220.22,68.38,0.96,57.74,1.53,188.57602,31,1.48,96,50.3277,16.02333333,15.07,0.87,0.98,31.8,3.73,2,43.48,1015.22,23.096,B
2268.65,86.89,0.37,88.13,1.53,174.5444751,24,1.14,109,49.9376,16.47666667,25.43,2.31,1.08,29.6,4.62,3,72.39,1002.65,123.382,A
1977.46,52.48,0.33,71.9,0.9,183.0493558,34,0.94,96,49.7352,15.88,14.64,0.39,1.06,30.3,2.65,2,39.58,1011.46,0,B
2189.02,51.76,-0.03,83.57,1.21,195.7933574,28,1.17,100,49.9944,12.81,14.43,1.31,1.6,29.1,4.12,3,41.76,1024.02,108.641,D
2240.9,54.47,-0.05,70.72,0.46,187.7936583,28,0.32,99,50.0374,13.81333333,8.44,0.66,1.49,26.8,4.02,4,41.17,1019.9,56.576,A
2151.18,88.79,0.62,50.93,1.32,167.6498074,34,1.17,90,50.1068,20.77666667,32.33,0.49,1.64,30.9,3.32,3,69.89,1014.18,20.372,A
2095.07,76.87,0.47,48.77,0.79,171.3486686,34,1.09,96,50.0429,18.87333333,23.62,0.33,1.15,27.5,1.74,2,61.87,1010.07,14.631,A
2151.24,83.27,0.04,81.83,0.95,175.9123627,29,1.03,96,50.1027,17.61,25.83,0.94,1.11,31.3,4.01,3,70.47,1006.24,65.464,D
2128.09,61.09,-0.14,80.7,0.81,174.4500814,38,1.32,91,50.1122,17.91333333,17.74,0.31,1.34,27.6,2.57,1,49.69,1006.09,40.35,B
2413.44,88.63,0.79,65.48,7.14,167.7954745,27,1.23,104,50.5599,18.84666667,23.54,17.58,0.59,29.9,5.22,5,67.83,1009.44,52.384,D
2106.32,87.63,0.31,54.03,0.96,175.2525887,33,1.1,85,50.1283,18.69,26.07,0.25,6.73,26.6,2.68,2,69.23,1013.32,32.418,B
2359.25,97.74,0.98,82.49,2.52,164.749497,23,1.03,108,50.5394,21.12666667,27.38,4.19,0.69,29.3,4.84,6,77.24,1008.25,74.241,A
2210.05,50,-0.12,38.05,1.48,187.3819946,30,1.14,100,49.9487,17.84666667,23.54,0.99,1.89,28.2,3.83,3,41.1,1002.05,19.025,A
2298.79,56.05,-0.58,52.4,0.45,177.3988946,28,0.56,99,49.9772,20.57666667,28.73,1.44,0.47,33.6,4.51,4,50.05,1005.79,31.44,A
2103.11,55.82,0.06,45.56,1,181.9085966,35,1.18,95,49.6221,14.97666667,14.93,0.31,1.19,29.1,2.58,2,43.02,1012.11,13.668,B
2301.75,81.24,0.32,41.31,1.98,171.1112799,28,1.1,107,50.1005,21.58666667,34.76,2.2,0.94,31.4,4.66,4,68.94,1006.75,41.31,B
2125.5,73.81,0.18,61.83,0.95,167.944686,35,1.14,99,49.6333,18.88,23.64,0.42,1.22,27.3,2.56,2,63.31,1014.5,24.732,D
2311.24,74.3,0.4,56.18,1.82,176.1408197,25,0.95,110,49.8783,19.94666667,29.84,2.94,0.68,32.9,4.74,4,58.9,1005.24,67.416,A
2161,44.2,-0.88,88.62,0.65,195.4693415,29,0.91,97,49.6227,10.44333333,10.33,0.94,1.02,29.4,3.88,3,40.6,1015,44.31,A
2119.37,68.97,-0.13,79.89,0.79,178.6931773,37,1.12,88,50.1239,17.58,25.74,0.43,1.61,26.6,2.67,2,59.07,1007.37,7.989,B
2301.13,87.53,0.23,65.73,2.69,169.3684292,25,0.94,113,50.048,20.64,31.92,7.57,1.22,28.9,4.9,6,75.33,1002.13,124.887,A
2149.05,52.96,0.03,84.6,0.86,183.9205417,35,1.18,94,50.0459,16.65666667,13.97,0.51,1.63,29.6,3.02,1,39.16,1016.05,50.76,A
2273.57,77.35,0.56,87.65,1.6,177.4026678,29,1.1,102,50.0855,18.48,25.44,1.22,1.9,29.7,3.88,3,61.25,1012.57,105.18,A
2135.73,50.11,-0.73,51.95,0.77,190.8003773,33,1.04,90,49.9475,13.29333333,12.88,0.63,2.76,26.4,3.31,2,44.71,1018.73,41.56,A
2117.07,56.19,0.44,90.11,0.95,183.3050287,34,1.42,102,49.8564,12.58,7.74,0.58,0.98,27,2.98,1,42.49,1009.07,27.033,D
2154.86,48.89,-1.04,98.44,0.8,187.1983874,34,0.91,93,49.5798,11.93333333,11.8,0.8,1.5,31.1,3.5,3,43.99,1020.86,68.908,C
2194.43,53.27,0.27,62.92,1,187.7765637,33,1,94,50.0745,14.95666667,11.87,0.68,1.22,30,3.12,3,40.67,1011.43,18.876,A
2277.69,65.54,0.93,64.88,5.22,190.3239803,28,2.11,103,50.2876,17.13666667,18.41,3.04,0.66,33,4.55,2,42.04,1011.69,71.368,A
2122.74,59.94,0.44,92.81,0.97,186.9019179,30,1.2,98,50.1231,14.21666667,12.65,0.77,1.17,25.9,3.5,2,44.34,1014.74,27.843,D
2354.41,59.55,0.44,72.36,2.56,178.091159,26,1.06,104,50.5506,15.35,7.05,2.55,0.66,30.1,4.65,4,43.65,1018.41,79.596,A
2165.07,49.4,-0.54,86.22,0.94,196.9874133,28,0.99,95,49.7186,11.2,12.6,1.11,0.96,32.8,4.01,3,41.5,1013.07,51.732,A
2219.53,91.28,0.41,65.86,1.52,164.9640678,29,0.86,98,50.1866,22.23,30.69,1.97,0.59,30.1,4.58,4,71.98,1004.53,32.93,B
2135.04,78.38,-0.35,84.96,0.61,162.5681192,37,1.38,99,49.8172,20.25333333,27.76,0.42,1.01,29.6,2.59,1,72.58,1009.04,16.992,B
2275.4,59.25,-0.39,55.69,1.01,181.8785823,28,1.09,100,49.8567,14.43666667,16.31,1.24,0.92,33.8,4.22,3,52.75,1024.4,61.259,A
2190.24,68.91,-0.39,85.14,0.88,170.1795806,32,1.25,100,49.8489,18.40333333,25.21,0.85,0.88,31.8,3.69,2,63.21,1012.24,34.056,A
2219.39,86.44,-0.38,66.13,1.09,172.1617476,33,0.94,91,50.2202,19.84333333,29.53,0.84,3.15,29.1,3.79,3,77.54,1010.39,39.678,A
2076.86,89.86,0.18,74.5,0.91,164.4924583,35,1.48,97,50.0784,20.90333333,26.71,0.4,1.39,27.7,3.12,1,76.86,1002.86,52.15,B
2245.32,58.06,0.57,67.17,1.19,180.6229278,33,0.98,97,50.1586,17.31333333,15.94,0.73,0.94,28.5,3.61,3,41.76,1023.32,20.151,B
2288.17,55.56,0.48,92.43,1.48,186.8518823,27,1.01,109,50.088,12.44333333,7.33,1.53,0.81,30.4,4.45,4,41.16,1023.17,83.187,A
2132.3,52.28,-0.16,76.41,0.78,187.6751525,34,0.86,101,49.5329,13.77,14.31,0.64,2.74,26.8,3.58,3,40.78,1024.3,53.487,A
2119.99,49.59,-0.57,87.8,0.73,188.6551207,33,1.39,87,50.0607,15.19,12.57,0.57,1.38,31.8,3.47,1,41.79,1014.99,70.24,A
2277.32,82.23,0.28,55.17,2,178.7321763,25,1.35,113,50.0429,19.20333333,30.61,3.29,0.99,33.6,4.98,3,69.13,1009.32,110.34,A
2244.69,47.4,-0.27,65.43,1.03,193.6613812,27,0.91,111,49.7573,13.98,14.94,1.61,0.97,30.4,4.44,3,40,1017.69,85.059,A
2370.39,53.44,-0.08,87.76,1.2,188.8201091,28,0.97,107,50.1145,13.88333333,14.65,1.61,0.98,33,4.56,4,44.84,1023.39,96.536,A
2157.18,86.47,0.29,65.15,1.32,174.2161793,29,1.06,103,50.0447,17.58666667,25.76,1.08,1.39,28.2,4.03,3,74.87,1010.18,65.15,B
2273.7,80.74,-0.21,59.26,1.08,173.0227703,26,1.1,97,50.3679,19.13333333,24.4,1.38,0.84,32.7,4.34,3,71.14,1009.7,82.964,B
2267.71,93.35,0.62,66.77,1.88,166.0794605,24,0.93,118,49.9984,21.39333333,34.18,2.95,0.81,29,4.87,5,78.05,1010.71,60.093,A
2143.17,73.85,-0.3,72,0.82,172.3937567,30,1.24,96,49.8485,16.67333333,23.02,0.81,0.93,32.4,3.8,1,67.25,1017.17,21.6,A
2214.11,45.07,-0.8,95.61,0.16,192.4479206,30,0.45,101,49.8452,11.74,8.22,0.64,1.08,28.8,3.99,3,40.77,1009.11,86.049,A
2154.17,49.56,0.1,70.1,1.05,198.4585487,29,0.98,103,49.7936,10.38666667,7.16,1.01,1.03,27.1,3.75,3,38.56,1019.17,35.05,C
2134.61,82.85,-0.64,77.17,0.66,161.9376159,33,1.12,89,49.7813,19.44,28.32,0.47,1.28,29.9,2.72,1,77.95,1014.61,30.868,B
2333.21,62.84,0.59,65.21,19.6,189.2440472,25,1.75,116,50.3112,16.16666667,15.5,100,2.32,29.9,5.56,4,44.34,1019.21,234.756,A
2136.51,77.54,0.27,72.46,1.24,166.6603912,36,2.11,98,50.0099,20.93,26.79,0.34,5.15,24.6,3.08,1,62.44,1011.51,50.722,B
2296.87,49.64,-0.23,89.67,0.92,184.8530355,30,0.96,106,49.8636,15.54,13.62,1.34,0.99,29.2,4.19,3,42.34,1017.87,53.802,A
2211.57,57.13,0.23,90.47,1.42,199.6486028,27,1.03,101,49.8318,10.95333333,8.86,1.57,1.03,35.2,4.63,3,40.23,1017.57,153.799,B
2203.98,50.81,-0.47,71.9,0.98,185.6562495,31,1.15,105,49.9955,12.38,7.14,1.13,0.95,32.1,4.01,2,44.71,1019.98,64.71,B
2169.46,73.85,-0.2,45.35,0.99,167.7809775,31,1.08,99,49.8096,20.09666667,27.29,1,0.91,32,3.99,2,64.45,1013.46,18.14,B
2307.66,68.28,-0.07,81.16,1.08,184.4994608,24,1.02,105,50.1637,17.02,24.06,2.75,0.63,33.6,5.03,4,58.98,1010.66,105.508,A
2148.29,73.25,0.56,82,0.99,174.8421282,33,1.02,98,50.0001,18.12,18.36,0.76,0.92,29.1,3.53,3,56.65,1020.29,32.8,A
2215.85,51.58,0.22,73.08,0.73,193.8674799,29,1.15,99,50.2323,14.61,13.83,0.77,0.81,29.4,3.83,2,40.78,1024.85,21.924,B
2349.27,69.25,-0.1,75.49,0.69,183.2910727,24,0.4,104,50.3718,16.14333333,21.43,4.34,0.74,29.2,5.04,6,60.95,1015.27,60.392,B
2186.42,73.19,0.25,68.88,0.85,175.4407545,33,1.05,99,50.17,18.36,19.08,0.7,1.23,27.7,3.38,2,58.59,1013.42,27.552,C
2171.57,82.89,0.12,41.79,0.83,175.931793,29,0.67,96,50.0143,18.48666667,31.46,0.92,1.42,28.9,3.86,4,71.29,1008.57,12.537,A
2229.1,72.49,-0.61,69.14,1.14,185.3130592,26,1.17,102,49.7877,15.18,24.54,1.76,1.04,35.2,4.86,3,66.49,1011.1,110.624,C
2284.12,61.01,0.57,94.27,1.67,188.8915598,25,1.07,101,50.3126,15.47,10.41,3.19,0.49,34.2,5.27,3,41.01,1020.12,65.989,A
2160.81,47.39,-0.64,78.92,0.78,188.0293851,33,0.95,92,49.8717,12.49666667,10.49,0.8,0.9,32.9,3.88,3,42.49,1009.81,15.784,B
2045.94,50.25,-0.66,65.57,0.74,184.0001586,36,1.16,95,49.7839,15.01,15.03,0.64,1.11,30.5,3.24,1,44.45,1020.94,19.671,A
2101.27,45.52,-0.46,85.57,0.83,188.382608,32,1.16,102,49.3649,10.84333333,8.53,0.73,0.99,29.6,3.24,1,40.02,1031.27,51.342,A
2295.84,49.41,0.12,79.3,0.99,191.4574573,27,0.78,101,50.1695,14.88,14.64,1.39,0.65,30,4.36,4,39.31,1008.84,39.65,B
2270.29,71.82,0.27,64.44,1.24,182.5105833,30,1.15,96,50.4486,18.10333333,24.31,1.47,1.66,29,4.3,4,58.62,1017.29,32.22,B
2183.3,97.48,0.54,56.69,0.79,162.2749174,32,1.11,102,50.0079,23.31666667,33.95,0.62,1.17,25.9,3.31,2,80.18,1010.3,22.676,A
2094.59,45.52,-0.63,87.77,0.92,205.3903535,32,1.15,93,49.6633,10.46333333,10.39,0.84,1.59,30.8,3.82,2,40.22,1006.59,26.331,A
2327.77,73.55,0.44,62.83,1.8,174.8421282,26,1.07,110,50.0964,18.56333333,19.69,4.88,0.6,32.5,5.08,3,56.65,1020.77,50.264,B
2330.83,60.69,0.37,52.26,1.38,181.1405485,25,0.78,113,50.1237,19.15,21.45,3.11,0.38,29.6,4.88,4,45.09,1013.83,52.26,D
2223.82,86.73,0.49,84.88,0.82,169.8542016,30,1.25,101,49.9324,17.68,26.04,0.92,0.9,29.7,3.85,2,72.43,1006.82,33.952,B
2145.73,82.05,-0.32,72.24,1.02,168.8515891,32,1.06,92,49.6937,16.13,24.39,0.9,1.08,32.3,3.73,2,71.85,1009.73,21.672,A
2334.49,52.32,-0.11,60.34,1.95,192.0182577,27,1.11,98,50.5431,18.56333333,19.69,8.2,1.64,32,4.94,4,39.72,1001.49,126.714,B
2158.9,59.57,0.47,91.48,1.21,187.0020785,29,1.23,106,49.8457,16.12333333,15.37,1.07,1,30.9,3.78,2,43.67,1011.9,118.924,C
2196.4,81.09,0.64,75.28,1.5,182.523941,27,0.91,103,50.0309,17.43333333,22.3,1.25,1.31,31.7,4.12,3,57.19,1006.4,112.92,B
2297.01,62.69,0.6,51.17,2.05,189.247459,25,0.87,114,50.0288,15.21333333,18.64,3.56,1.06,29,4.85,6,43.79,1016.01,51.17,B
2201.85,49.12,-0.22,77.83,1.07,188.1874695,30,1.35,95,50.1676,13.43333333,7.3,0.96,0.89,32.8,4.02,2,39.72,1020.85,54.481,A
2134.2,80.18,0.27,42.96,1.07,171.9713426,33,1.11,97,49.6236,18.53,28.59,0.81,0.95,31.7,3.42,2,68.08,1013.2,12.888,A
2198.73,47.76,-1.03,75.88,0.72,184.793769,31,1.19,99,49.7339,13.82666667,14.48,0.91,1.4,30.1,3.94,2,44.06,1018.73,83.468,A
2164.69,51.65,0.1,58.04,1.03,193.1435474,30,0.98,102,50.1487,13.38666667,10.16,0.89,1.52,27.3,3.78,3,41.55,1005.69,46.432,B
2131.07,76.75,-0.9,65.47,0.91,171.6912144,29,1.16,97,49.7853,19.25,30.75,1,1.4,32.7,4.03,2,71.25,1000.07,78.564,B
2289.05,54.23,0.04,84.03,1.08,187.1643622,29,0.99,104,50.2088,16.18,12.54,1.59,0.96,32.2,4.49,3,44.03,1007.05,42.015,B
2376.05,97.82,0.69,75.48,0.95,159.4505228,28,0.58,109,50.514,22.09333333,27.28,3.26,0.49,28.5,4.69,4,78.92,1011.05,45.288,D
2234.78,88.27,0.93,64.28,6.38,167.3572697,31,1.35,101,50.1928,18.84666667,23.54,1.24,2.89,27.7,3.94,4,65.27,1013.78,44.996,A
2108.33,69.41,-0.74,60.78,0.81,176.0196322,32,1.23,89,49.66,15.89333333,26.68,0.73,1.03,32.4,3.65,2,62.91,1012.33,18.234,C
2282.4,51.4,-0.05,92.06,1.16,199.3994962,23,1.08,114,49.9174,11.29333333,9.88,2.79,1.03,32.2,4.88,3,40,1021.4,294.592,A
2231.1,53.92,0.32,89.24,1.77,188.672534,29,0.94,104,49.9334,14.09,9.27,1.7,0.8,34,4.63,4,40.22,1008.1,44.62,A
2278.1,75.02,0.02,47.57,1.55,176.9771857,22,1.22,113,49.824,16.79333333,26.38,3.86,0.49,32.3,5.17,3,65.12,1016.1,47.57,A
2327.99,70.49,0.12,75.68,1.34,175.3809281,25,0.82,105,50.4748,20.88,26.64,2.93,0.48,30.3,5.28,6,58.69,1007.99,60.544,D
2315.45,74.42,0.38,69.97,1.53,182.5105833,28,1.13,110,50.0665,17.87666667,23.63,1.74,1.25,33.3,4.48,3,58.62,1016.45,111.952,A
2199.92,64.06,0.17,59.98,1.46,188.4003018,28,1.33,104,49.7153,16.13,24.39,1.41,1.21,33.1,4.23,2,51.86,1014.92,77.974,A
2297.82,89.36,0.82,72.36,3.1,170.3205676,27,1.19,100,50.2976,19.69666667,23.09,2.98,0.89,33.2,4.56,4,63.76,1009.82,65.124,D
2197.97,81.87,0.23,60.04,0.85,168.5550186,30,0.76,102,49.801,20.79333333,32.38,1.1,0.87,31.2,4.24,3,67.17,1006.97,30.02,B
2336.86,63.6,-0.7,66.74,1.4,188.9752011,20,1.06,115,49.9088,16.14666667,27.44,18.47,1.13,30.8,5.09,4,58.9,1003.86,293.656,A
2328.61,63.97,0.5,87.31,2.39,179.9961893,28,0.97,103,50.1647,15.12333333,9.37,2.51,0.95,28,4.29,4,44.77,1020.61,69.848,A
2162.26,81.97,-0.1,52.76,1.33,167.1875606,29,1.07,103,49.6583,20.32,30.96,1.25,0.83,31.5,4.29,2,71.77,1006.26,31.656,D
2353.01,58.14,0.13,100.13,1.9,189.4616094,27,1.06,112,49.9671,12.02,12.06,3.22,1.38,29.5,4.79,5,48.04,1010.01,180.234,C
2170.46,75.85,0.34,80.87,1.01,171.2435424,28,1.07,102,49.9107,17.7,20.1,1.1,0.8,30.9,4,2,58.95,1018.46,48.522,A
2221.1,49.46,0.32,70.11,1.28,196.5816034,28,0.95,97,50.1573,13.21333333,9.64,1.13,0.99,33.2,4.21,4,36.66,1027.1,49.077,C
2225.5,79.07,-0.63,72.41,0.93,179.0991425,31,0.9,93,49.8219,16.34,28.02,0.98,1.54,32.2,3.73,4,71.77,1006.5,28.964,A
2133.73,75.54,-0.8,79.39,0.07,172.5966059,37,0.88,87,49.7414,16.41333333,25.24,0.04,1.06,31,3.1,1,71.14,1008.73,7.939,A
2373.68,81.27,1.03,69.97,7.87,174.0110619,26,1.58,116,50.2913,20.32,24.96,12.09,0.48,30.3,5.07,4,60.27,1018.68,132.943,B
2167.02,56.4,-0.66,59.23,0.57,182.9799531,35,0.77,93,49.9968,19.16666667,27.5,0.43,1.48,29,3.48,3,49.3,1004.02,17.769,A
2264.51,63.88,0.44,35.9,1.93,179.9881494,28,1.19,103,50.2675,19.94333333,20.83,1.57,1.12,26.5,3.89,3,44.78,1008.51,43.08,A
2131.25,80.74,0.06,68.24,0.8,168.1015447,36,1.25,93,49.8312,18.48,28.44,0.48,1.05,28.3,3.14,2,69.84,1003.25,6.824,A
2268.31,78.65,1,85.71,1.78,170.8835606,30,1.34,99,50.3825,19.29666667,21.89,1.26,0.72,30.9,4.1,3,58.05,1011.31,34.284,B
2163.7,61.05,-0.34,71.63,1.01,189.1698451,30,0.78,94,49.86,13.62333333,16.87,0.9,1.25,28.9,4,3,52.05,1012.7,21.489,A
2417.13,61.43,0.12,84.83,0.96,174.6175617,27,0.68,108,50.3141,19.82666667,23.48,3.65,0.35,32.4,5.14,5,51.43,1007.13,50.898,C
2213.17,42.27,-1.02,85.02,0.89,200.1434032,29,1.06,93,49.7109,11.07666667,15.23,0.99,1.19,32.7,3.98,3,37.87,1020.17,76.518,C
2214.06,73.95,-0.59,80.19,0.88,173.0828822,34,1.52,98,49.8451,16.85666667,23.57,0.75,1.59,30,3.78,2,66.75,1018.06,56.133,A
2196.21,71.77,0.17,89.55,1.19,170.4867872,29,1.18,102,49.9798,18.39,22.17,1.05,0.84,32.7,4.11,2,60.27,1018.21,89.55,A
2139.78,76.03,-0.22,58.92,0.9,169.302661,34,0.99,101,49.765,19.32333333,30.97,0.7,1.47,29.1,3.41,3,69.13,1009.78,23.568,A
2192.6,62.11,-0.09,47.63,1.72,183.5055984,33,1.08,90,50.2109,17.94666667,23.84,0.81,3.58,31.5,3.76,3,49.21,1013.6,33.341,B
2163.65,79.87,0.56,54.83,1.2,168.2810454,32,1.06,95,50.0387,18.85,23.55,0.7,1.44,28.6,3.3,3,61.87,1009.65,32.898,B
2055.35,51.34,-0.35,62.96,0.75,188.7244263,37,0.99,88,49.9778,15.77333333,17.32,0.41,1.9,25.9,2.95,2,42.24,1017.35,18.888,A
2172.5,54.14,0.01,75.62,1.09,185.5596134,31,1,94,50.1403,18.20333333,21.61,1.06,1.07,30.2,4.06,3,41.54,1014.5,30.248,B
2274.04,59.04,0.45,86.29,2.11,178.7866091,31,1.78,105,50.2484,17.28333333,12.85,1.44,1.52,27.2,3.94,2,41.14,1027.04,103.548,D
2030.52,65.98,-0.15,87.48,0.83,174.8000202,33,1.18,91,49.7791,16.46333333,22.39,0.56,1.02,30.4,2.68,1,58.18,1008.52,26.244,B
2239.15,79.35,0.16,80.58,0.92,172.5831261,27,0.84,111,49.7354,16.40666667,22.22,1.98,0.56,29.9,4.51,3,66.05,1016.15,56.406,A
2148.99,76.04,-0.52,75.64,0.7,164.1657264,36,1.22,94,49.7304,19.22333333,24.67,0.61,1.03,30.1,2.9,1,70.94,1007.99,22.692,A
2280.91,57.32,0.66,77,2.25,194.905689,28,1.57,104,50.0616,11.25333333,6.76,1.93,1,33.3,4.34,2,39.22,1013.91,61.6,B
2270.24,48.58,-0.03,61.98,1.33,194.4653085,26,1.09,99,50.0254,13.45,13.35,1.67,0.74,35.2,4.66,3,39.18,1023.24,37.188,A
2312.43,56.88,0.19,82.45,1.31,192.6106949,23,0.81,117,49.8426,12.81,11.43,3.28,0.84,30.7,4.85,4,44.78,1013.43,74.205,A
2167.09,49.61,0.22,88.84,1.06,187.534411,33,1.16,103,49.5572,14.39333333,13.18,0.74,1,30.4,3.17,1,37.91,1018.09,44.42,A
2406.39,79.74,-0.4,53.41,1.97,167.0564679,25,1.01,107,49.9916,20.84333333,29.53,19.94,0.58,35.5,5.37,5,71.14,1011.39,106.82,B
2090.25,67.75,0.1,51.99,1.06,183.6331661,34,1.11,91,49.9895,17.35666667,25.07,0.62,1.38,31,3.41,2,56.85,1011.25,20.796,A
2220.71,81.85,0.61,52.6,1.45,175.672651,28,1.05,108,50.2316,20.45333333,28.36,1.42,1.1,27.6,4.26,3,66.75,1017.71,36.82,A
2341.62,87.05,-0.02,50.73,1.56,169.0511546,26,0.88,101,50.3867,21.89,32.67,1.67,0.78,32.2,4.72,4,77.95,1014.62,25.365,A
2084.69,82.47,-0.5,86.18,0.76,171.6851936,35,1.05,91,50.0525,16.43333333,22.3,0.52,1.63,27,3.32,2,74.87,1009.69,25.854,A
2262.61,60.78,0.21,100.1,1.29,187.660504,24,1.05,115,49.7854,13.61666667,16.85,2.52,1.05,32.8,4.8,3,49.78,1005.61,140.14,A
2137.47,53.01,0.34,87.65,0.85,186.1877766,37,1.32,80,50.1573,12.33333333,7,0.29,1.35,29.9,3.1,2,39.81,1017.47,0,C
2309.94,53.9,0.17,86.28,1.3,193.1900656,27,1.05,104,50.2111,13.24666667,12.74,1.61,1.07,30.4,4.44,4,41.5,1012.94,94.908,A
2311.5,87.39,0.45,62.74,1.58,172.0439394,29,1,109,50.4102,22.96,32.88,1.71,1.66,27.9,4.34,4,72.29,1008.5,94.11,A
2275.07,74.69,0.59,91.01,6.67,179.2509074,28,1.91,104,50.0146,16.82,17.46,3.9,1.62,32.9,4.48,2,53.29,1018.07,127.414,A
1992.1,70.24,-0.54,51.39,0.48,171.9200721,37,1.15,91,49.6109,18.68333333,29.05,0.21,1.14,29.4,3.12,1,64.84,1011.1,5.139,B
2215.03,44.48,-0.15,64.68,0.8,199.0519565,32,1.09,98,49.8345,11.77333333,11.32,0.77,1.58,29.1,3.32,2,36.18,1015.03,32.34,C
2096.73,67.15,-0.14,93.89,0.93,178.9964317,34,0.99,96,49.8516,16.55,19.65,0.6,1.24,29.1,2.96,2,57.85,1011.73,37.556,A
2167.82,79.75,0.15,45.03,1.11,172.127635,35,0.99,90,50.2375,18.56333333,22.69,0.6,1.33,29.6,3.56,3,64.45,1012.82,4.503,A
2179.42,81.04,-0.57,79.23,0.92,173.619024,31,0.92,97,49.9973,17.43666667,28.31,1.12,1.14,32,4.24,4,74.34,998.42,39.615,B
2146.81,75.97,-0.31,63.73,0.69,164.7376054,46,1.29,84,50.1806,20.32333333,27.97,0.15,2.64,28.8,2.75,1,66.17,1010.81,25.492,B
2170.5,81.74,-0.17,82.17,1.09,175.7505514,30,1.18,92,50.2289,17.15,21.45,0.88,1.09,31.8,3.9,2,69.94,1010.5,82.17,A
2146.81,81.65,0.57,73.73,0.95,170.8529694,34,1.69,91,50.1053,18.15,21.45,0.24,2.15,30.3,3.05,0,66.05,1014.81,44.238,A
2231.29,57.88,-0.02,69.14,1.5,180.4421806,28,1.13,111,49.7006,17.83666667,20.51,2.2,0.64,31.4,4.47,2,45.38,1014.29,76.054,A
